address,zipcode,lat,lng,beds,price,Restau,crime,scaleprice,scalefood,scalecrime
869 Haven Oaks Ct NE,30342,33.857414,-84.35909,4,1325000,564,621,0.9797258090673687,-0.3086856309995651,-1.0244101480170236
1553 Milowyn Pl NE,30319,33.859604,-84.325325,5,1200000,784,162,0.8209345053826357,0.20202862521465473,-1.1743703306037496
3391 Habersham Rd NW,30305,33.847164,-84.392365,4,1300000,662,2862,0.9479675483304222,-0.08118564414050353,-0.29225160950536033
495 Mountain Way NE,30342,33.86873,-84.37115,9,1490000,564,621,1.1893303299312163,-0.3086856309995651,-1.0244101480170236
26 Palisades Rd NE,30309,33.805275,-84.39124,6,1949000,1334,4125,1.7724119970615562,1.4788142657502044,0.12038392558621958
35 Overby Ln NW,30327,33.827217,-84.41843,5,1440000,416,771,1.1258138084573233,-0.6522570397254948,-0.9754035524004463
317 Tall Oaks Dr,30342,33.904564,-84.37712,4,1350000,564,621,1.0114840698043155,-0.3086856309995651,-1.0244101480170236
3340 E Wood Valley Rd NW,30327,33.846256,-84.41318,3,1099000,416,771,0.6926311320053714,-0.6522570397254948,-0.9754035524004463
460 Montwicke Chase,30327,33.886623,-84.404564,5,1369000,416,771,1.0356203479643948,-0.6522570397254948,-0.9754035524004463
495 Mountain Way NE #64,30342,33.86873,-84.37115,0,1490000,564,621,1.1893303299312163,-0.3086856309995651,-1.0244101480170236
2612 Forrest Way NE,30305,33.82584,-84.379875,4,1495000,662,2862,1.1956819820786058,-0.08118564414050353,-0.29225160950536033
125 N Devereux Ct NW,30327,33.909492,-84.418816,5,1475000,416,771,1.1702753734890485,-0.6522570397254948,-0.9754035524004463
1181 N Decatur Rd NE,30306,33.79109,-84.3411,4,1495000,1605,1890,1.1956819820786058,2.1079213722686294,-0.6098143491007805
1355 Peachtree Battle Ave NW,30327,33.82636,-84.432,4,1150000,416,771,0.7574179839087425,-0.6522570397254948,-0.9754035524004463
1141 Dan Johnson Rd NE,30307,33.78535,-84.33217,7,1395000,1306,2961,1.0686489391308194,1.4138142695047582,-0.2599072563984194
44 Barbara Ln,30327,33.878567,-84.388824,6,1995000,416,771,1.830847196817538,-0.6522570397254948,-0.9754035524004463
1128 Brookhaven Walk Way NE,30319,33.8768,-84.347,4,1995000,784,162,1.830847196817538,0.20202862521465473,-1.1743703306037496
226 Bolling Rd NE,30305,33.829895,-84.37989,5,1249000,662,2862,0.8831806964270511,-0.08118564414050353,-0.29225160950536033
1948 Northside Dr NW,30318,33.808483,-84.408424,4,1500000,403,11424,1.202033634225995,-0.6824356094108804,2.5050448682888655
201 Peachtree Cir NE,30309,33.79532,-84.38459,4,1049000,1334,4125,0.6291146105314781,1.4788142657502044,0.12038392558621958
1301 Sheridan Rd NE #43,30324,33.82131,-84.34383,0,1395000,1057,4043,1.0686489391308194,0.8357785886077548,0.09359365331582405
1409 Sheridan Rd NE,30324,33.824104,-84.34207,6,1099900,1057,4043,0.6937744293919015,0.8357785886077548,0.09359365331582405
176 17th St NE,30309,33.793392,-84.38031,2,1200000,1334,4125,0.8209345053826357,1.4788142657502044,0.12038392558621958
1270 Becket Dr NE,30319,33.91008,-84.336945,5,1125000,784,162,0.7256597231717958,0.20202862521465473,-1.1743703306037496
225 High Point Walk,30342,33.89118,-84.366264,4,1249000,564,621,0.8831806964270511,-0.3086856309995651,-1.0244101480170236
2350 W Wesley Rd NW,30327,33.844265,-84.45689,3,1475000,416,771,1.1702753734890485,-0.6522570397254948,-0.9754035524004463
5160 Vernon Springs Trl,30327,33.896408,-84.42286,4,1299000,416,771,0.9466972179009443,-0.6522570397254948,-0.9754035524004463
14 Dean Overlook NW,30318,33.82161,-84.42035,5,1525000,403,11424,1.2337918949629416,-0.6824356094108804,2.5050448682888655
3661 Rembrandt Rd NW,30327,33.85533,-84.41832,3,1399000,416,771,1.0737302608487307,-0.6522570397254948,-0.9754035524004463
1064 Robin Ln NE,30306,33.805504,-84.35291,4,1250000,1605,1890,0.8844510268565289,2.1079213722686294,-0.6098143491007805
5205 Riverview Rd,30327,33.898846,-84.43296,5,1449000,416,771,1.137246782322624,-0.6522570397254948,-0.9754035524004463
1146 Oakdale Rd NE,30307,33.786095,-84.33413,5,1250000,1306,2961,0.8844510268565289,1.4138142695047582,-0.2599072563984194
2628 Sharondale Dr NE,30305,33.8265,-84.37168,5,1480000,662,2862,1.1766270256364377,-0.08118564414050353,-0.29225160950536033
4261 Olde Mill Ln NE,30342,33.870617,-84.37476,4,1195000,564,621,0.8145828532352464,-0.3086856309995651,-1.0244101480170236
3376 Peachtree Rd NE #47A,30326,33.850044,-84.367065,2,1975000,697,2694,1.8054405882279805,6.435116630417225e-5,-0.3471389965959268
370 Ivy Knl NE,30342,33.860325,-84.37357,5,1899900,564,621,1.710038772974193,-0.3086856309995651,-1.0244101480170236
281 Chastain Park Dr NE,30342,33.8772,-84.3841,5,1199900,564,621,0.8208074723396879,-0.3086856309995651,-1.0244101480170236
1098 Roxboro Dr NE,30324,33.838802,-84.35128,6,1200000,1057,4043,0.8209345053826357,0.8357785886077548,0.09359365331582405
805 Peachtree St NE #504,30308,33.776623,-84.384315,3,1129000,1640,3841,0.7307410448897074,2.189171367575437,0.027598104552166776
3050 Hermance Dr NE,30319,33.877888,-84.33858,8,1295000,784,162,0.9416158961830329,0.20202862521465473,-1.1743703306037496
4285 Lakehaven Dr NE,30319,33.871525,-84.35077,5,1800000,784,162,1.5831327630693544,0.20202862521465473,-1.1743703306037496
1392 Piedmont Ave NE,30309,33.79272,-84.37368,4,1279000,1334,4125,0.921290609311387,1.4788142657502044,0.12038392558621958
1272 N Highland Ave NE,30306,33.7894,-84.356026,7,1895000,1605,1890,1.7038141538697513,2.1079213722686294,-0.6098143491007805
738 Wildwood Rd NE,30324,33.803314,-84.36425,6,1995000,1057,4043,1.830847196817538,0.8357785886077548,0.09359365331582405
596 Page Ave NE,30307,33.770504,-84.334724,4,1155000,1306,2961,0.7637696360561318,1.4138142695047582,-0.2599072563984194
2525 Peachtree Rd NE,30305,33.824833,-84.38652,3,1095000,662,2862,0.6875498102874599,-0.08118564414050353,-0.29225160950536033
415 Mabry Pl,30319,33.883293,-84.34964,7,1350000,784,162,1.0114840698043155,0.20202862521465473,-1.1743703306037496
1249 Lanier Blvd NE,30306,33.788975,-84.349396,6,1749000,1605,1890,1.5183459111659832,2.1079213722686294,-0.6098143491007805
82 Montgomery Ferry Dr NE,30309,33.797935,-84.377884,4,1295000,1334,4125,0.9416158961830329,1.4788142657502044,0.12038392558621958
2571 Winding Ln NE,30319,33.86431,-84.31963,6,1174000,784,162,0.7879059142162113,0.20202862521465473,-1.1743703306037496
52 W Brookhaven Dr NE,30319,33.862415,-84.35023,4,1275000,784,162,0.9162092875934755,0.20202862521465473,-1.1743703306037496
639 Cumberland Rd NE,30306,33.79592,-84.36616,4,1299000,1605,1890,0.9466972179009443,2.1079213722686294,-0.6098143491007805
75 14th St NE #3720,30309,33.78588,-84.38553,2,1050000,1334,4125,0.630384940960956,1.4788142657502044,0.12038392558621958
812 Sherwood Rd NE,30324,33.79742,-84.36038,6,1899900,1057,4043,1.710038772974193,0.8357785886077548,0.09359365331582405
3540 Kingsboro Rd NE,30319,33.851498,-84.35433,3,1250000,784,162,0.8844510268565289,0.20202862521465473,-1.1743703306037496
260 Trimble Crest Dr,30342,33.89171,-84.35639,5,1950000,564,621,1.773682327491034,-0.3086856309995651,-1.0244101480170236
4049 Wieuca Rd NE,30342,33.86467,-84.36837,5,1050000,564,621,0.630384940960956,-0.3086856309995651,-1.0244101480170236
223 Pineland Rd NW,30342,33.867046,-84.39501,4,1095000,564,621,0.6875498102874599,-0.3086856309995651,-1.0244101480170236
3300 W Shadowlawn Ave NE,30305,33.845363999999996,-84.37636,3,1248000,662,2862,0.8819103659975732,-0.08118564414050353,-0.29225160950536033
2525 Peachtree Rd NE #5,30305,33.824833,-84.38652,3,1095000,662,2862,0.6875498102874599,-0.08118564414050353,-0.29225160950536033
2960 Pharr Court South NW #N8,30305,33.83617,-84.385574,4,1650000,662,2862,1.3925831986476747,-0.08118564414050353,-0.29225160950536033
3489 Ridgewood Rd NW,30327,33.84963,-84.44416,4,1895000,416,771,1.7038141538697513,-0.6522570397254948,-0.9754035524004463
861 Vedado Way NE,30308,33.77808,-84.37098,4,1275000,1640,3841,0.9162092875934755,2.189171367575437,0.027598104552166776
730 Langford Ln,30327,33.89928,-84.41091,4,1000000,416,771,0.5668684194870628,-0.6522570397254948,-0.9754035524004463
5117 N Ivy Rd NE,30342,33.867535,-84.363365,6,1600000,564,621,1.3290666771737816,-0.3086856309995651,-1.0244101480170236
610 Regency Forest Ct,30342,33.89307,-84.35351,6,1225000,564,621,0.8526927661195823,-0.3086856309995651,-1.0244101480170236
526 W Wesley Rd NW,30305,33.828213,-84.40493,5,1895000,662,2862,1.7038141538697513,-0.08118564414050353,-0.29225160950536033
1354 The By Way NE,30306,33.780197,-84.335594,6,1275000,1605,1890,0.9162092875934755,2.1079213722686294,-0.6098143491007805
1149 Cumberland Rd NE,30306,33.79489,-84.34972,5,1699900,1605,1890,1.45597268707862,2.1079213722686294,-0.6098143491007805
1320 Twelve Oaks Cir NW,30327,33.83462,-84.43246,4,1145000,416,771,0.7510663317613532,-0.6522570397254948,-0.9754035524004463
4269 Ashwoody Trl NE,30319,33.918415,-84.33081,5,1125000,784,162,0.7256597231717958,0.20202862521465473,-1.1743703306037496
1094 Alta Ave NE,30307,33.761154,-84.35191,5,1250000,1306,2961,0.8844510268565289,1.4138142695047582,-0.2599072563984194
1591 Windsor Pkwy NE,30319,33.879925,-84.33212,4,1495000,784,162,1.1956819820786058,0.20202862521465473,-1.1743703306037496
777 Brookridge Dr NE,30306,33.78501,-84.36165,4,1250000,1605,1890,0.8844510268565289,2.1079213722686294,-0.6098143491007805
3630 Peachtree Rd NE #2605,30326,33.854748,-84.35871,2,1150000,697,2694,0.7574179839087425,6.435116630417225e-5,-0.3471389965959268
223 Pineland Rd NW #5,30342,33.867046,-84.39501,0,1095000,564,621,0.6875498102874599,-0.3086856309995651,-1.0244101480170236
773 Brookridge Dr NE,30306,33.785034,-84.3618,4,1250000,1605,1890,0.8844510268565289,2.1079213722686294,-0.6098143491007805
4990 Riverview Rd,30327,33.89618,-84.440735,4,1250000,416,771,0.8844510268565289,-0.6522570397254948,-0.9754035524004463
3602 Haddon Hall Rd NW #18,30327,33.853115,-84.41275,0,1550000,416,771,1.2655501556998883,-0.6522570397254948,-0.9754035524004463
3903 Sheldon Dr NE,30342,33.860554,-84.3766,5,1650000,564,621,1.3925831986476747,-0.3086856309995651,-1.0244101480170236
680 Darlington Commons Ct NE,30305,33.832405,-84.36321,6,1029000,662,2862,0.6037080019419209,-0.08118564414050353,-0.29225160950536033
2855 Ramsgate NW,30305,33.832443,-84.39739,4,1750000,662,2862,1.519616241595461,-0.08118564414050353,-0.29225160950536033
1069 Cumberland Rd NE,30306,33.79542,-84.352066,6,1900000,1605,1890,1.7101658060171407,2.1079213722686294,-0.6098143491007805
786 Corduroy Ln NE,30312,33.76192,-84.36188,4,1150000,1402,4119,0.7574179839087425,1.6366713994891449,0.1184236617615565
1775 Wildwood Rd NE,30306,33.803036,-84.35047,5,2150000,1605,1890,2.027748413386607,2.1079213722686294,-0.6098143491007805
12 Interlochen Dr NE,30342,33.8685,-84.3869,5,2495000,564,621,2.4660124115564703,-0.3086856309995651,-1.0244101480170236
200 Blackland Rd NW,30342,33.858795,-84.394356,4,2890000,564,621,2.9677929312002265,-0.3086856309995651,-1.0244101480170236
1120 E Club Ln NE,30319,33.87013,-84.35279,4,2350000,784,162,2.28181449928218,0.20202862521465473,-1.1743703306037496
5271 Lake Forrest Dr,30342,33.898834,-84.38615,5,2300000,564,621,2.2182979778082865,-0.3086856309995651,-1.0244101480170236
700 N Island Dr,30327,33.889793,-84.411095,5,2750000,416,771,2.789946671073326,-0.6522570397254948,-0.9754035524004463
4210 Club Dr NE,30319,33.870102,-84.35744,5,2349000,784,162,2.280544168852702,0.20202862521465473,-1.1743703306037496
685 W Conway Dr NW,30327,33.8712,-84.41058,6,2995000,416,771,3.1011776262954025,-0.6522570397254948,-0.9754035524004463
871 Springdale Rd NE,30306,33.777767,-84.34219,5,2100000,1605,1890,1.9642318919127137,2.1079213722686294,-0.6098143491007805
1000 W Wesley Rd NW,30327,33.828148,-84.42002,4,2095000,416,771,1.9578802397653243,-0.6522570397254948,-0.9754035524004463
1740 Doncaster Dr NE,30309,33.80199,-84.38293,5,2300000,1334,4125,2.2182979778082865,1.4788142657502044,0.12038392558621958
1169 Lullwater Rd NE,30307,33.78647,-84.32867,6,2650000,1306,2961,2.6629136281255392,1.4138142695047582,-0.2599072563984194
838 Brookridge Dr NE,30306,33.78549,-84.35962,5,2250000,1605,1890,2.154781456334393,2.1079213722686294,-0.6098143491007805
25 Brookside Walk,30342,33.892704,-84.38786,6,2199900,564,621,2.0911379018175524,-0.3086856309995651,-1.0244101480170236
4360 Garmon Rd NW,30327,33.874405,-84.42748,6,2895000,416,771,2.974144583347616,-0.6522570397254948,-0.9754035524004463
957 Peachtree Battle Ave NW,30327,33.825153,-84.418465,5,2100000,416,771,1.9642318919127137,-0.6522570397254948,-0.9754035524004463
255 Peachtree Battle Ave NW,30305,33.8225,-84.39583,5,2950000,662,2862,3.0440127569688986,-0.08118564414050353,-0.29225160950536033
4704 Lake Forrest Dr,30342,33.883293,-84.38772,6,2350000,564,621,2.28181449928218,-0.3086856309995651,-1.0244101480170236
979 Crest Valley Dr,30327,33.89532,-84.42071,5,2750000,416,771,2.789946671073326,-0.6522570397254948,-0.9754035524004463
3221 W Andrews Dr NW,30305,33.843155,-84.39315,4,2495000,662,2862,2.4660124115564703,-0.08118564414050353,-0.29225160950536033
850 Oakdale Rd NE,30307,33.77815,-84.33941,5,2800000,1306,2961,2.8534631925472187,1.4138142695047582,-0.2599072563984194
5595 Cross Gate Dr,30327,33.908398,-84.392,5,2387500,416,771,2.3294518903876,-0.6522570397254948,-0.9754035524004463
3303 Habersham Rd NW,30305,33.845448,-84.395035,6,2485000,662,2862,2.4533091072616915,-0.08118564414050353,-0.29225160950536033
1609 S Ponce De Leon Ave NE #B,30307,33.772533,-84.33458,5,2300000,1306,2961,2.2182979778082865,1.4138142695047582,-0.2599072563984194
1749 Friar Tuck Rd NE,30309,33.802925,-84.380745,5,2295000,1334,4125,2.211946325660897,1.4788142657502044,0.12038392558621958
779 Clifton Rd NE,30307,33.775032,-84.328476,4,2490000,1306,2961,2.459660759409081,1.4138142695047582,-0.2599072563984194
1605 Powers Ridge Pl,30327,33.905807,-84.422585,5,2150000,416,771,2.027748413386607,-0.6522570397254948,-0.9754035524004463
5096 Long Island Dr NW,30327,33.89423,-84.394104,5,2925000,416,771,3.012254496231952,-0.6522570397254948,-0.9754035524004463
814 Lullwater Rd NE,30307,33.777077,-84.33594,5,2150000,1306,2961,2.027748413386607,1.4138142695047582,-0.2599072563984194
2863 Mabry Ln NE,30319,33.87133,-84.34702,6,2495000,784,162,2.4660124115564703,0.20202862521465473,-1.1743703306037496
75 Montgomery Ferry Dr NE,30309,33.797783,-84.37728,5,2295000,1334,4125,2.211946325660897,1.4788142657502044,0.12038392558621958
355 Pine Tree Dr NE,30305,33.82955,-84.376236,5,2250000,662,2862,2.154781456334393,-0.08118564414050353,-0.29225160950536033
4864 Northside Dr,30327,33.88814,-84.42906,4,2599000,416,771,2.598126776222168,-0.6522570397254948,-0.9754035524004463
4263 Irma Ct,30327,33.872185,-84.42069,5,2250000,416,771,2.154781456334393,-0.6522570397254948,-0.9754035524004463
5354 Long Island Dr NW,30327,33.902412,-84.398575,5,2250000,416,771,2.154781456334393,-0.6522570397254948,-0.9754035524004463
4343 Town Commons Cir NE,30319,33.87411,-84.35226,5,2499000,784,162,2.4710937332743814,0.20202862521465473,-1.1743703306037496
1401 Mount Paran Rd NW,30327,33.870514,-84.42576,6,2425000,416,771,2.37708928149302,-0.6522570397254948,-0.9754035524004463
1034 Robin Ln NE,30306,33.805286,-84.3539,7,2395000,1605,1890,2.3389793686086837,2.1079213722686294,-0.6098143491007805
2814 Wyngate Dr NW,30305,33.831055,-84.39977,5,2150000,662,2862,2.027748413386607,-0.08118564414050353,-0.29225160950536033
4290 Whitestone Pl,30327,33.872494,-84.42493,6,2183480,416,771,2.0702790761655256,-0.6522570397254948,-0.9754035524004463
350 Argonne Dr NW,30305,33.83494,-84.39863,5,2575000,662,2862,2.5676388459146993,-0.08118564414050353,-0.29225160950536033
700 Londonberry Rd,30327,33.895233,-84.40842,6,2985000,416,771,3.0884743220006237,-0.6522570397254948,-0.9754035524004463
3376 Peachtree Rd NE #37B,30326,33.850044,-84.367065,3,2500000,697,2694,2.4723640637038593,6.435116630417225e-5,-0.3471389965959268
175 Peachtree Cir NE,30309,33.79439,-84.38386,4,2095000,1334,4125,1.9578802397653243,1.4788142657502044,0.12038392558621958
3376 Peachtree Rd NE #32B,30326,33.850044,-84.367065,3,2637500,697,2694,2.647034497757066,6.435116630417225e-5,-0.3471389965959268
2640 Peachtree Rd NW #6,30305,33.826782,-84.38772,3,2389000,662,2862,2.3313573860318164,-0.08118564414050353,-0.29225160950536033
1024 Somerset Dr NW,30327,33.876938,-84.42051,7,2495000,416,771,2.4660124115564703,-0.6522570397254948,-0.9754035524004463
1694 Merton Rd NE,30306,33.801098,-84.35519,6,2100000,1605,1890,1.9642318919127137,2.1079213722686294,-0.6098143491007805
Oakcliff Rd,30311,33.7239,-84.4745,0,2000000,171,5201,1.8371988489649271,-1.2210070068731487,0.4719245714757999
3808 Ivy Rd NE,30342,33.858994,-84.373055,5,2039000,564,621,1.886741735714564,-0.3086856309995651,-1.0244101480170236
3905 Paran Rdg NW,30327,33.861618,-84.4439,4,2688000,416,771,2.711186184445698,-0.6522570397254948,-0.9754035524004463
1578 Clifton Rdg NE,30307,33.7676,-84.3395,5,2500000,1306,2961,2.4723640637038593,1.4138142695047582,-0.2599072563984194
823 Springdale Rd NE,30306,33.776604,-84.34358,5,2695000,1605,1890,2.720078497452043,2.1079213722686294,-0.6098143491007805
58 Barbara Ln,30327,33.87842,-84.389084,5,2400000,416,771,2.345331020756073,-0.6522570397254948,-0.9754035524004463
3811 Club Dr NE,30319,33.859016,-84.34992,6,2175000,784,162,2.0595066741235537,0.20202862521465473,-1.1743703306037496
1635 Friar Tuck Rd NE,30309,33.79932,-84.37835,6,2395000,1334,4125,2.3389793686086837,1.4788142657502044,0.12038392558621958
494 Mount Paran Rd NW,30327,33.885666,-84.40379,6,2499000,416,771,2.4710937332743814,-0.6522570397254948,-0.9754035524004463
4179 Randall Ct NW,30327,33.86907,-84.43034,6,2595000,416,771,2.5930454545042565,-0.6522570397254948,-0.9754035524004463
3344 Peachtree Rd NE #4503,30326,33.84724,-84.368805,3,2999000,697,2694,3.106258948013314,6.435116630417225e-5,-0.3471389965959268
3206 Arden Rd NW,30305,33.842403,-84.398445,8,2649000,662,2862,2.6616432976960613,-0.08118564414050353,-0.29225160950536033
5067 Greenpine Dr,30342,33.892895,-84.35854,7,2495000,564,621,2.4660124115564703,-0.3086856309995651,-1.0244101480170236
1592 Clifton Rdg NE,30307,33.7676,-84.3395,5,2250000,1306,2961,2.154781456334393,1.4138142695047582,-0.2599072563984194
2121 W Wesley Rd NW,30327,33.8409,-84.45533,6,2799000,416,771,2.852192862117741,-0.6522570397254948,-0.9754035524004463
3365 Ridgewood Rd NW,30327,33.846844,-84.44537,4,2295000,416,771,2.211946325660897,-0.6522570397254948,-0.9754035524004463
4745 Riverview Rd,30327,33.897133,-84.435196,5,2925000,416,771,3.012254496231952,-0.6522570397254948,-0.9754035524004463
37 W Wieuca Rd NE,30342,33.87664,-84.38617,6,2500000,564,621,2.4723640637038593,-0.3086856309995651,-1.0244101480170236
2871 Mabry Rd NE,30319,33.871986,-84.34456,6,2750000,784,162,2.789946671073326,0.20202862521465473,-1.1743703306037496
3000 Howell Mill Rd NW #Lot NA,30327,33.838284,-84.42194,0,2000000,416,771,1.8371988489649271,-0.6522570397254948,-0.9754035524004463
